0, 1477.450447320938
0, 333.46653842926025
1, 1213.7813379764557
4, 736.0245773792267
4, 705.2051498889923
7, 1733.165472984314
4, 733.488573551178
7, 928.8654353618622
10, 1018.2595536708832
5, 502.4065945148468
8, 672.5391943454742
10, 796.9513566493988
14, 1003.455367565155
8, 549.7715675830841
14, 560.5905742645264
16, 1077.26527094841
16, 1505.2916638851166
16, 590.8859357833862
17, 951.3775634765625
22, 323.72083950042725
21, 568.0798466205597
23, 409.28945112228394
24, 1086.2880408763885
23, 1316.981125831604
24, 434.596195936203
