0, 3.1177177120675386
0, 2.9954852835561327
1, 1.9481745363012248
4, 3.7511979332120053
4, 2.186061981525364
7, 4.701801375252724
4, 0.7120634707981776
7, 1.5153210425034696
10, 2.630214461731382
5, 1.5548789391903153
8, 0.6707521564225986
10, 6.006724909611066
14, 6.502080480461579
8, 1.9497767526020964
14, 1.8266460149874149
16, 3.615301362579755
16, 1.2707655333627617
16, 3.897871257077286
17, 1.5258276360265344
22, 2.559805684393602
21, 3.764657367725301
23, 4.301925882480053
24, 3.7999054757833046
23, 7.201979630340773
24, 4.565253309593798
