0, 16.424421072006226
2, 16.472039222717285
3, 16.526160955429077
1, 16.466602325439453
4, 16.50783085823059
7, 16.51460576057434
2, 16.456902265548706
5, 16.434027433395386
9, 16.453542709350586
7, 16.50682520866394
11, 16.546332836151123
14, 16.558136224746704
15, 16.505204439163208
12, 16.513416051864624
14, 16.52915358543396
16, 16.81143808364868
14, 16.503033876419067
20, 16.520909786224365
20, 16.638149976730347
20, 16.529143810272217
21, 16.52427315711975
22, 16.525050401687622
22, 16.530637979507446
