0, 5.795364188543149e-14
2, 0.9227540886979896
3, 1.384131133046952
1, 0.4613770443490275
4, 1.8455081773959197
7, 3.22963931044281
2, 0.9227540886979875
5, 2.306885221744882
9, 4.152393399140747
7, 3.2296393104428187
11, 5.07514748783867
14, 6.459278620885566
15, 6.920655665234532
12, 5.536524532187637
14, 6.459278620885567
16, 7.3820327095834966
14, 6.459278620885568
20, 9.227540886979359
20, 9.227540886979357
20, 9.227540886979357
21, 9.688917931328323
22, 10.150294975677287
22, 10.150294975677287
